Farmer No.,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,forecasted_week1,forecasted_week2,forecasted_week3,forecasted_week4,forecasted_week5,forecasted_week6,forecasted_week7,forecasted_week8,forecasted_week9,forecasted_week10,forecasted_week11,forecasted_week12,forecasted_week13,Error,Missing Weeks,Uncertainity Score,Certainity Score,Novelity Score,Mean Forecasted Revenue,Value Score,Stability Trend Score,Farmer Rating,Eligibility,Loan Amt.
1135.0,9323,5576,4842,4448,4593,4419,4845,3942,2187,5318,4332,6774,6793,6637,6904,6708,6442,6274,6347,8851,12907,12515,12761,14638,14103,15802,17155,17893,15561,14994,16129,13007,11595,10730,11558,12607,10539,10134,11572,10607,11231,10567,13652,12576,11015,9793,10673,9444,10085,10866,9493,8297,8570.594595382805,8592.19899325429,8611.967887213075,8630.053425293827,8646.595778833134,8661.723977345953,8675.556704262732,8688.203051619595,8699.7632327792,8710.329253038954,8719.98553858994,8728.80952475372,8736.87220477105,1.0,0,0.4,0.4,0.2,8667.127243626022,False,0.29677831123577025,0.8967783112357703,True,33802.0
1137.0,5228,4299,5409,2850,0,0,0,484,279,1148,802,644,679,664,13612,14947,11532,14952,14791,15825,16223,17107,21198,22322,22365,25268,29426,27693,22481,19145,19763,16422,22804,24032,18233,17179,15539,16298,20173,16934,15072,13073,16229,17981,17839,12961,16302,16692,21139,18887,12078,19423,19930.28788230952,20449.77219273753,20982.7968970813,21529.714926630015,22090.888411850945,22666.68892216664,23257.49771198195,23863.705973123735,24485.715093860454,25123.93692467311,25778.79405095353,26450.72007281055,27140.15989216935,1.0,3,0.4,0.4,0.05,23365.436842488358,False,0.2997274949755046,0.7497274949755046,True,91125.0
1138.0,1294,978,1216,1022,1022,897,939,941,619,1459,1063,706,705,708,751,574,0,0,0,0,0,0,1125,10497,10106,8828,2249,7024,7087,4135,3554,3200,3766,4013,3386,3133,3091,3095,2460,1808,934,861,2718,1945,1995,1957,1553,1768,693,1257,407,696,707.7514014365194,716.7458985234672,724.2522251219114,730.5039874492602,735.7022126085211,740.0185137397771,743.5984615154766,746.5649044064854,749.0210868562405,751.0534866982097,752.7343403236865,754.1238536452655,755.2721143380487,1.0,6,0.4,0.4,0.028571428571428574,739.0263451279131,False,0.2871465356375578,0.7157179642089865,True,1921.0
1139.0,8586,566,0,4210,14214,21052,20962,26034,15742,40207,31801,36450,34667,41086,53808,136550,154236,151946,108722,61958,75271,47703,47156,39373,44161,36194,13367,30686,47853,27707,41127,31240,27801,31225,24801,29938,18862,13333,11686,12595,12759,6107,6601,7907,4000,6916,8407,9155,6166,5291,5883,5838,5863.823190875241,5873.323266568946,5886.236565247587,5898.428587681356,5910.811196884903,5923.183334622074,5935.589411879716,5948.019699661592,5960.476410160745,5972.959121977659,5985.467994713659,5998.003059964937,6010.5643777002115,1.0,1,0.4,0.4,0.1,5935.914324456817,False,0.29996793562873414,0.7999679356287341,True,15433.0
1140.0,4036,3858,3374,3747,4969,4367,5979,7185,3687,0,0,0,0,0,0,0,732,9591,9044,11860,15605,17232,6501,8255,7556,8226,9861,7577,9787,7176,10455,10414,10063,8583,6319,7069,6379,4773,2391,1963,1647,1509,3020,3386,2225,2457,2196,1861,3323,1996,1563,1580,1590.627604258628,1598.8765689725133,1605.9384332359314,1611.9797478784326,1617.144878017591,1621.5586268808597,1625.3286462043718,1628.547619079843,1631.2952149072596,1633.6398249635267,1635.640092423189,1637.3462535228243,1638.801307726385,1.0,7,0.4,0.4,0.025,1621.2865244670274,False,0.29054949103445066,0.7155494910344508,True,4215.0
1141.0,8489,9104,8656,1670,0,2765,5683,2227,5439,21508,15699,13440,11678,23912,20749,35963,18482,28572,28853,30430,30699,21903,36191,33510,22456,22139,21284,19379,15081,10570,13805,9848,11691,10961,10907,5360,5123,6103,7363,15847,19348,5553,3065,17681,18054,8975,9172,7219,6858,6850,10787,8565,8993.45682194557,9709.115204626274,9709.115204626274,9709.115204626274,9709.115204626274,9709.115204626274,9709.115204626274,9709.115204626274,9709.115204626274,9709.115204626274,9709.115204626274,9709.115204626274,9709.115204626274,1.0,1,0.4,0.4,0.1,9654.064559804681,False,0.13887301496588267,0.6388730149658827,True,37651.0
1142.0,2552,1863,2498,3153,3433,3379,4295,4846,3165,7473,3728,3318,4266,2824,3368,3544,4071,4460,5292,3010,4365,4091,4722,4233,4308,4107,4974,5042,5260,5003,4544,3701,3280,2707,2447,1822,1709,1921,2490,2205,2389,2989,2776,3131,3037,2926,2572,2788,1825,1902,937,1840,1126.6531673381646,1316.7756410177185,1305.1443046998302,1293.6157102464826,1282.1889501187272,1270.8631247940846,1259.6373426957327,1248.510720122322,1237.482381178409,1226.551457705506,1215.717089213739,1204.9784228141082,1194.3346131513495,1.0,0,0.4,0.4,0.2,1244.804071161244,False,-0.1010611665990264,0.4989388334009736,False,0.0
1144.0,0,0,0,0,0,0,0,20023,12119,22813,18477,13606,21696,23252,24610,34217,39802,39773,49467,64520,71552,72923,73577,85091,84284,92870,95359,97731,98141,97579,109355,82323,81884,86183,69009,70727,70399,42231,34531,19851,24292,26888,37651,22834,26237,32548,24694,18664,18261,16345,19467,22083,19414.300412836485,17262.423466783293,15432.276614287926,13867.50615546653,12522.866983815602,11361.81836872369,10354.68187781277,9477.221062018156,8709.53964585309,8035.221760509336,7440.6572326637115,6914.509190768129,6447.291742689849,1.0,7,0.4,0.4,0.025,11326.178039556045,False,-0.2922127735880002,0.13278722641199983,False,0.0
1145.0,7720,4924,3956,4885,3950,3559,2704,1896,3286,8669,7440,9684,4703,5207,2432,5817,41638,75010,109717,65890,129269,132504,142588,133769,216182,213395,273316,244538,216067,225328,197553,166499,123147,65095,31006,25447,9825,5584,2415,2977,4710,4424,3739,2948,3377,3051,2218,2418,0,6466,5417,13073,13218.753398919189,13218.753398919189,13218.753398919189,13218.753398919189,13218.753398919189,13218.753398919189,13218.753398919189,13218.753398919189,13218.753398919189,13218.753398919189,13218.753398919189,13218.753398919189,13218.753398919189,17417.0,1,0.05,2.2966067635069186e-05,0.1,13218.753398919189,False,,0.10002296606763507,False,0.0
1147.0,6436,5331,5463,8015,6041,6120,6121,6120,5953,10756,6405,14156,17123,17073,12563,19709,23995,17729,20635,19970,21871,24436,27110,26694,25193,17167,17352,17383,21743,15440,17547,16805,16026,17460,16607,13505,8757,5016,6377,11994,8387,5330,2306,0,0,0,0,0,2248,5722,4877,10713,9429.714759903953,8478.00837031076,7758.809157108738,7206.378317973578,6776.242851078578,6437.519130278587,6168.255113348202,5952.520428059266,5778.539589216645,5637.465059620445,5522.552712928356,5428.596228105217,5351.531647454987,10898.0,5,0.05,3.670398238208846e-05,0.03333333333333333,6609.702566568256,False,-0.2805251659566466,-0.2471551286409312,False,0.0
1148.0,6940,4829,4737,4216,4890,5223,4652,6850,4741,10925,5805,6379,8212,7708,7153,7278,7081,6576,5469,6182,6518,5512,6643,6443,6352,6566,6458,5222,4140,4707,4191,3582,3074,2836,2925,2628,1932,1777,1705,1203,976,1073,954,922,997,834,879,1692,1843,2148,1847,1951,1904.044191177639,1857.266537887967,1811.6380957654658,1767.1306315360428,1723.7166055472728,1681.3691547278297,1640.0620759655649,1599.769809893942,1560.4674250768019,1522.1306025816668,1484.7356209320405,1448.2593414293945,1412.6791938357544,1.0,0,0.4,0.4,0.2,1647.174560489029,False,-0.29974530395804305,0.300254696041957,False,0.0
1150.0,4008,6450,7189,4956,4333,5964,4955,6193,4918,20386,16393,20935,28334,29263,30415,42512,50893,43095,37498,38939,42139,39091,51591,58771,57575,57000,55461,48123,41848,44690,53134,43610,33616,32545,17966,15254,10459,5901,15533,13535,5079,15326,16915,9135,3892,5784,9816,1495,0,0,0,0,0.8498694815507196,0.722278135671289,0.6138421446983786,0.5216857052687929,0.44336475986921053,0.37680217860790527,0.32023267218068213,0.27215597508179784,0.2312970574436981,0.1965723102938827,0.16706080743668927,0.1419798818036637,0.12066436853911211,107.0,4,0.05,0.003738317757009346,0.04,0.3829081137266017,False,-0.28997135447279465,-0.2462330367157853,False,0.0
1151.0,13110,13061,13814,36319,22116,17501,14645,12631,5680,13260,12016,10538,12171,14149,38815,33638,71086,32376,39778,57551,53363,5946,11652,0,0,0,42432,42670,80958,93601,68280,55016,32141,14402,10613,10889,13231,12028,10654,12921,13219,10061,10687,11020,7820,3998,3995,4017,4312,2414,2278,2726,2644.3172371771716,2564.141419447124,2486.3965361217333,2411.0088811603628,2337.9069832928462,2267.021538261149,2198.2853431154604,2131.633232502436,2067.0020168851793,2004.3304226363975,1943.559033947939,1884.63023650163,1827.4881628480189,1.0,3,0.4,0.4,0.05,2212.9016187613424,False,-0.299610205853542,0.15038979414645803,False,0.0
1152.0,21748,13780,12957,20292,20654,14350,20616,25646,12592,29060,18972,20309,24502,28727,42745,54123,55278,41907,58599,67859,61106,65322,75574,77087,67802,60341,67950,75093,77238,80084,95556,74140,73118,73379,55455,40333,36466,27698,39085,24405,27403,27655,39258,33844,29166,29034,30862,20829,21856,22898,17643,17073,18715.757174661812,18101.6706493567,18083.065602350867,18841.214286108454,19560.281405077436,20239.929132284324,20880.29734853905,21481.924706547456,22045.67547568013,22572.67311208832,23064.241005254236,23521.850476608346,23947.075832168095,1.0,0,0.4,0.4,0.2,20850.435092825017,False,0.29473725419240693,0.894737254192407,True,81317.0
1153.0,4598,4430,5770,5471,4009,5708,3772,2832,2030,4370,2100,3021,4778,3944,3477,4355,3632,2443,3423,3570,3927,3679,4051,3630,5611,6137,7160,5762,4531,5852,4639,3562,4085,3081,3187,4254,5198,7877,8091,5387,5912,4053,5757,4836,3436,2495,2354,1535,1340,2192,561,578,587.0185427585476,383.11301493572716,390.5826910490023,323.86636448297173,275.49513324752047,240.25178586979894,207.55099408460802,173.024858155528,151.14743222104747,125.15245589642934,107.35082441663982,88.99450739525311,75.34576611335677,1.0,0,0.4,0.4,0.2,240.68418235587927,False,-0.2839504624459269,0.3160495375540731,False,0.0
1154.0,3799,7122,4280,5206,11342,12448,8296,4242,598,16852,5269,12168,11863,10712,23515,37282,49183,48938,49521,32419,50475,61944,68199,74048,53728,41584,44268,43798,39258,38482,39360,35627,32212,31154,26908,20414,6722,0,0,0,0,11302,5575,410,2014,4459,1471,2307,2928,2955,2344,3963,4359.486746039122,4678.82487880719,4931.267341976677,5127.704501608672,5278.778326505844,5393.955141082992,5481.196568290795,5546.960084701876,5596.355807017646,5633.358674467115,5661.023015126395,5681.675158064199,5697.075630420057,878.0,4,0.05,0.00045558086560364467,0.04,5312.8970672391215,False,0.27573073892487726,0.3161863197904809,False,0.0
1156.0,28611,11857,4362,13430,24177,16842,30499,3599,16587,29301,13513,32901,36071,54493,116471,175173,59452,25833,98785,66765,54183,84274,180436,177445,223928,166238,193695,186617,167463,202373,206638,74408,61148,87408,13270,44900,45250,31712,5959,12608,12199,22169,11793,0,8447,0,0,7328,15096,8954,4702,16440,6000.510104214572,5886.632156520026,5774.915389582766,5665.318788418236,5557.802116426086,5452.325900617956,5348.851417125613,5247.34067698412,5147.756412184807,5050.062061992929,4954.221759524991,4860.200318580811,4767.963220725477,2764418443.0,3,0.05,1.4469589472348923e-10,0.05,5362.60771714603,False,-0.2998487492184834,-0.2498487490737875,False,0.0
1158.0,39071,26735,27240,29683,36291,34123,33400,34928,24221,53000,37840,35705,44421,38477,39848,39057,42901,41703,36848,37254,38007,43271,39488,39304,35388,40348,39537,42685,40024,50559,49493,49671,45194,48677,40479,44439,36125,33692,39478,41930,37052,35938,38411,32615,33919,31726,39545,32946,32935,32424,34786,38045,35438.9826492563,36215.452459533895,36521.81182178121,36556.804530802016,36575.27226343292,36708.6922578927,36768.01044302711,36817.770053607725,36867.44863151727,36910.31996769215,36944.14949051326,36973.917962251435,36999.45971880784,1.0,0,0.4,0.4,0.2,36638.314788470445,False,0.25123664990488154,0.8512366499048816,True,142889.0
1159.0,9155,6545,7176,8877,7450,20524,23737,24188,16587,29550,24473,27233,47146,51254,41484,61783,64017,56931,39580,31878,67337,68964,78819,78418,83904,29378,78252,75041,79467,75072,84322,65920,51836,35613,36287,35288,21295,15267,10782,18111,12450,11290,11038,10152,8937,8819,7420,7892,12495,9635,5063,5686,6205.74443356938,5698.461062343159,5154.944498067532,5357.773476447308,5371.789873547507,5222.444876916345,5120.139294180426,5134.53459842947,5088.745506104574,5023.032467370618,4974.87180870558,4942.502863939801,4896.187553298551,1.0,0,0.4,0.4,0.2,5245.474793301559,False,-0.2500441887005235,0.34995581129947656,False,0.0
1160.0,13222,2997,6749,7530,6935,10612,6070,9938,2833,13087,7720,8782,9507,20145,31626,29054,30391,23674,22205,23743,22878,22951,26378,27393,25290,43012,43985,37825,34235,34244,32323,26320,23931,29215,13849,14835,15418,13033,13875,10307,6076,10108,20286,8664,3478,2291,1174,372,2145,1863,1377,0,0.5505546231193945,0.2968724256035871,0.15678638297707245,0.08109906638516429,0.041085861829838255,0.020386279828513577,0.009907237958017788,0.004715592198792087,0.002198309921843789,0.001003715504408276,0.0004488501541429852,0.0001965898800903659,8.43315281427057e-05,87.0,1,0.05,0.004597701149425287,0.1,0.08964148206838524,False,-0.225791001844196,-0.12119330069477072,False,0.0
1161.0,6079,2431,0,2584,6415,12073,17416,13225,7241,2317,5911,8167,4715,14048,14370,16756,35044,43227,33722,29961,30527,29400,46894,66301,62357,52174,52415,49994,53673,41068,55700,41139,42495,26324,8957,18410,14808,14861,16288,11609,9656,10211,15974,9196,13933,5366,13017,5532,6771,8202,2480,6921,6361.076812875562,6574.500119614136,6772.967964118957,6956.957563666992,7127.049620215159,7283.898760079532,7428.208452113143,7560.7101227655385,7682.146093954098,7793.255923651016,7894.765716689546,7987.379984099456,8071.775655115418,1.0,1,0.4,0.4,0.1,7345.745599150658,False,0.29716699784012496,0.7971669978401249,True,28648.0
1162.0,1813,2212,2250,36688,32852,29479,24990,0,328,36707,22228,23289,28659,38986,49175,58134,71315,80827,69659,0,0,0,46928,98293,158972,156571,164604,121096,111635,144153,127172,87916,61356,15606,2165,6892,8136,6103,6484,4986,4068,1703,2477,501,3148,1931,2739,4097,4964,5750,3597,3141,5714.776503115633,7579.250772241599,6160.311262905793,8077.71987050782,7241.709889925042,6112.860540231652,8104.031895557723,6614.785252252444,6481.4020128785205,8110.212117533345,6259.241133211911,6972.4132711019165,7828.593812311555,2.0,4,0.3,0.2,0.04,7019.7929487519195,False,0.06839355230633522,0.3083935523063352,False,0.0
1166.0,8507,2123,2903,2908,0,0,3175,4769,3513,6487,13241,13454,15379,18612,19475,21980,24011,22592,19815,19969,21676,22043,33072,31023,30909,36771,32369,25616,37099,37519,28449,30157,27230,30896,20463,18473,18552,18320,14526,11067,5993,5912,10009,6031,6240,4830,4853,6398,5770,5209,3348,4312,6171.393996314389,6417.4775558482,6735.726502073105,6997.189333848005,7210.030580624226,7382.041306010392,7520.263945953691,7630.838245968381,7718.982848831422,7789.052589381794,7844.632225799308,7888.642459055002,7923.444416177396,1.0,2,0.4,0.4,0.06666666666666667,7325.362769683485,False,0.2858673269626992,0.7525339936293658,True,28569.0
1167.0,21322,8189,8189,9715,9931,9025,8295,8609,6026,15072,11618,10686,12137,11525,12461,13911,16761,17595,15092,15094,14416,15309,14617,18529,18860,20319,43595,29895,26394,25387,33644,20307,16412,15597,23370,16399,11098,16678,15101,14053,12962,12688,17198,12891,10572,19462,20869,17266,17348,18543,17496,22157,17947.35389756329,18432.969518794467,19631.74672273933,18437.343059346204,16408.049980305812,16463.4121594823,17737.730018385213,17361.244247788436,15792.9461636635,15613.077962979876,16743.83409066099,16846.55235151524,15631.645799742375,1.0,0,0.4,0.4,0.2,17157.531228689775,False,-0.21942705870514598,0.3805729412948541,False,0.0
1169.0,183,275,296,84,0,0,0,0,0,1777,1946,2956,4332,3915,3050,2893,3322,3650,3257,2985,3720,4255,4742,4277,2985,3927,3683,4031,3438,3686,2577,2470,2704,2223,1315,2030,2577,2435,2266,2244,2149,1235,1519,902,752,617,1890,771,411,288,0,634,733.6189889605315,733.6189889605315,733.6189889605315,733.6189889605315,733.6189889605315,733.6189889605315,733.6189889605315,733.6189889605315,733.6189889605315,733.6189889605315,733.6189889605315,733.6189889605315,733.6189889605315,48.0,6,0.05,0.008333333333333333,0.028571428571428574,733.6189889605314,False,,0.036904761904761905,False,0.0
1171.0,935,1673,4299,3792,3221,5311,7351,10492,5059,16215,7079,18610,19753,61074,125053,129257,137355,117574,87231,89240,89407,88746,180756,217699,202812,248585,246186,242482,236848,254187,211333,141558,108722,37559,10496,20089,22880,25082,23253,25288,20486,19883,10055,0,0,0,0,0,1175,767,119,0,2.077449310173434,4.0200847365120405,7.29637004551702,12.498197756964407,20.31872914827956,31.51063574365717,46.829366044715336,66.96930656501539,92.5020399568648,123.82517673704932,161.12790276508522,204.3762270619148,253.31774791729327,298474.0,6,0.05,1.3401502308408773e-06,0.028571428571428574,78.97455644531091,False,0.28079488419771875,0.3093676529193782,False,0.0
1175.0,2988,7938,2639,6978,8898,10253,14394,11501,5012,22481,11968,5465,7466,6310,5888,5424,4765,3022,8577,13146,4380,6712,1213,31535,22849,29076,27935,24273,33185,37808,27975,27382,30092,20308,17903,14501,10237,6992,5094,6393,4762,4855,8252,3048,4119,1212,4255,5497,304,4231,2119,981,2700.6377763497985,1186.030390325067,1636.6988746948512,1776.0991883301367,1289.9175145735867,1663.4646486708814,1417.9602576300695,1395.1200580752331,1478.2105883212903,1328.4201372016191,1376.0239379540546,1334.1589349565547,1285.788223928761,2.0,0,0.3,0.2,0.2,1528.348502385531,False,-0.16472804481595313,0.2352719551840469,False,0.0
1176.0,23150,15932,18085,23135,9764,10024,9523,12137,7555,12593,12148,11796,14401,11589,11936,12241,13461,13656,13905,26302,34734,29607,26239,29268,25643,25845,23234,24782,22809,25485,25026,7927,5135,7410,4963,5492,3616,2860,5482,706,1900,1241,583,264,324,1850,2257,2598,3059,5265,4170,3235,3113.5253794148325,2995.686121217638,2882.3067883720323,2773.218583700859,2668.259098583895,2567.272071166719,2470.1071537207854,2376.619688808344,2286.6704939189626,2200.1256542570277,2116.8563233717305,2036.7385313327118,1959.6530001657884,2.0,0,0.3,0.2,0.2,2495.9260683101015,False,-0.2993890186613104,0.10061098133868962,False,0.0
1177.0,2585,1730,1478,1371,1149,1437,549,758,649,2052,1571,1499,2633,1717,2237,3910,3302,2765,2095,3336,3171,2687,2799,3420,3485,6374,6514,6885,6534,5373,6066,5741,4578,3299,2691,1775,1522,1000,538,280,0,404,445,2426,1876,1375,1036,879,742,834,668,843,1135.0464688874824,1431.4125539214658,1588.3404905627403,1588.3404905627403,1588.3404905627403,1588.3404905627403,1588.3404905627403,1588.3404905627403,1588.3404905627403,1588.3404905627403,1588.3404905627403,1588.3404905627403,1588.3404905627403,181.0,1,0.05,0.0022099447513812156,0.1,1541.4003399230064,False,0.17362310316080629,0.27583304791218755,False,0.0
1179.0,187,0,435,381,945,1677,2364,2693,1732,4333,3241,3568,2723,349,1006,2202,6993,7393,4775,4712,5010,4337,3906,4134,4268,5027,9085,5016,3866,3529,4056,3570,2835,1889,2223,2271,1839,1642,1023,622,785,484,1056,213,804,445,256,467,140,563,252,506,426.7884238393623,438.9788873389247,616.537604339337,430.6117417581593,712.683754332029,486.631858538264,699.392828729834,585.9331035648701,649.7585904430688,685.7813323229728,622.4995263910841,742.7337498882796,633.1608345656657,1.0,1,0.4,0.4,0.1,594.7301720039886,False,0.20077966195324684,0.7007796619532468,True,1546.0
1180.0,2155,0,0,101,0,0,0,0,5854,28359,12330,21301,34683,24123,46688,70203,73210,53344,78768,71588,79471,98322,125010,118067,114593,99195,130138,172627,141062,122585,123092,89692,96165,64286,30104,24467,15087,22368,23466,21070,15188,25345,25269,25999,19335,9238,1732,4288,4159,4337,1077,961,734.1928182440838,553.0595560653896,412.2038729847471,303.96993729441624,221.78266530876635,160.10428720848313,114.35541204798697,80.8144242721607,56.50663455241964,39.092045859702935,26.75812976759129,18.121807391577896,12.142990726661047,2.0,6,0.3,0.2,0.028571428571428574,210.23881397876818,False,-0.272612785948118,-0.04404135737668941,False,0.0
1181.0,11402,8266,10856,7238,7494,7446,6636,1891,951,0,0,2949,0,2597,5159,0,2791,0,0,0,4049,13468,10863,15884,24082,27858,33903,40304,34329,33177,35746,36117,29255,32416,25235,32156,38358,24355,20038,20151,14621,18934,18116,18045,17281,12001,6469,12632,14707,14489,5311,8730,8456.59763219879,8416.424827709256,8392.614925326943,8368.872380696059,8345.19700326283,8321.58860301256,8298.046990468101,8274.571976688329,8251.163373266632,8227.820992329396,8204.544646534501,8181.3341490698085,8158.189313651674,1.0,7,0.4,0.4,0.025,8299.76667801653,False,-0.29968868483953287,0.12531131516046715,False,0.0
1182.0,10235,7050,6584,16902,21796,42820,38943,40127,24055,68328,55607,53942,46887,55992,62073,69721,65144,56298,55982,60583,46447,30071,26458,40054,39035,30975,19098,19209,15792,21082,19474,15284,12411,10387,9127,10182,11828,9080,10461,9824,9752,10415,9682,11564,11246,10757,11732,14360,11132,11699,5562,8782,8198.344356176265,11539.447093200732,9857.686579520841,10819.232021781772,9681.555841682792,10689.696149821228,10461.615805194166,11270.897522932144,11073.165219229904,11498.803641054643,11399.46553748476,11753.421209578966,11794.92139642788,1.0,0,0.4,0.4,0.2,10772.173259545085,False,0.214254986694401,0.8142549866944011,True,42011.0
1184.0,0,481,624,392,1186,886,393,1149,911,1963,1376,1650,2146,1167,1546,1318,1318,1076,1340,1120,1569,1035,755,1012,2757,2737,2830,2494,2525,2133,1367,996,1255,1480,1463,1177,910,763,108,0,0,0,817,618,374,1153,1004,1074,1014,1064,573,785,684.4252637721014,618.2109614185584,573.6460646994872,542.9401420933344,521.4155407581984,506.1347176777952,495.18509050192154,487.2851824139754,481.5568523220305,477.3877834915678,474.34528695870205,472.1204987504729,470.49125854594956,172.0,4,0.05,0.002325581395348837,0.04,523.472664877238,False,-0.2641073215909999,-0.22178174019565108,False,0.0
1185.0,15227,12887,14047,15992,15284,20745,22155,17009,10396,20904,16693,18465,24511,31456,51464,67470,72633,45183,64149,58274,57468,65216,73338,86835,67959,85702,85655,60592,65832,80824,78185,56183,38676,16610,10690,14627,13472,18889,15840,15730,14576,22420,17119,0,0,3401,0,0,12836,14085,11968,16060,8858.642544887893,12323.210371606952,12323.210371606952,12323.210371606952,12323.210371606952,12323.210371606952,12323.210371606952,12323.210371606952,12323.210371606952,12323.210371606952,12323.210371606952,12323.210371606952,12323.210371606952,1059974.0,4,0.05,3.7736774675605253e-07,0.04,12056.705154167024,False,0.1388730149658827,0.17887339233362945,False,0.0
1187.0,1427,312,1104,1085,1082,625,1027,377,459,1468,1495,1395,1216,2324,2472,2101,3512,3192,3038,2877,3243,2808,3313,3073,2880,2740,3045,3169,3341,2447,2461,2349,1773,1581,1345,1385,1439,1420,1335,912,493,1491,1978,1304,1454,1354,1273,1255,1146,1325,1366,1430,1561.493695749076,1594.600943220693,1594.600943220693,1594.600943220693,1594.600943220693,1594.600943220693,1594.600943220693,1594.600943220693,1594.600943220693,1594.600943220693,1594.600943220693,1594.600943220693,1594.600943220693,1.0,0,0.4,0.4,0.2,1592.054231876722,False,0.13887301496588275,0.7388730149658829,True,4139.0
1188.0,1935,1993,684,641,796,9595,14337,15830,10437,21949,21253,17206,66787,69480,111868,121761,74616,63610,29582,0,0,37183,54696,16472,2371,1084,0,0,0,21846,25616,50393,11994,3880,0,5220,12587,11216,9837,6888,7022,6709,4983,5309,4263,4543,2964,5744,4824,3610,2822,4194,3705.198495889454,3487.261323212981,3385.5574789802376,3336.9830845709735,3313.520190773989,3302.124308907682,3296.574452432657,3293.8680931626245,3292.5475051115427,3291.902912813637,3291.588232785448,3291.4345993898005,3291.359589610329,1.0,6,0.4,0.4,0.028571428571428574,3352.3015590493355,False,-0.21513949268937624,0.21343193588205236,False,0.0
1189.0,3316,3102,2736,2714,2651,5864,9909,13115,1483,7196,4079,2613,7439,4029,4456,16310,7165,9913,13743,21885,30614,35851,28076,40308,52661,74297,88553,105530,78381,117139,85333,75168,21838,8051,5474,1403,1699,2097,1374,716,750,16519,383,0,0,0,0,0,386,635,0,0,4.848991433417418,3.6812053293019718,3.210183903399658,2.8161597372456972,2.4704988574906572,2.1672650610479742,1.9012507658514641,1.6678875785054532,1.463167839034084,1.2835757953794678,1.1260272256747257,0.9878164713957348,0.8665699717660234,37251.0,7,0.05,1.073796676599286e-05,0.025,2.1915846130392564,False,-0.2861689756039956,-0.2611582376372296,False,0.0
1191.0,0,1874,0,2399,5264,11803,4300,10112,8484,13429,209,1716,2558,18565,10908,0,0,0,0,6664,30534,32799,27835,27612,29324,32003,34003,37275,35735,35763,42683,37981,38568,35881,30061,14554,31501,22481,29923,23810,21154,21104,25686,20579,19286,18185,21367,16605,13098,12413,10343,9227,7043.285708449762,5531.871293744508,4225.098220291298,3192.9575041094045,2374.85120531835,1741.2958837262477,1258.0137620596536,895.6557199856853,628.3757501529458,434.43674049642476,295.97878936876896,198.71110049865612,131.46525411227825,1.0,6,0.4,0.4,0.028571428571428574,2150.153610177999,False,-0.27708242029581204,0.15148900827561657,False,0.0
1194.0,305,0,0,0,0,0,0,0,10858,37195,24370,23824,24924,25454,25460,27139,32003,27572,27882,27650,26855,25290,25625,24029,12266,10554,10149,10319,10684,11089,11127,11337,11092,11078,9905,9779,9794,9448,8701,7723,6615,7201,7702,7696,7145,7189,6656,6504,6683,6065,4782,6398,6072.903426236418,5740.133470546354,5403.671730234107,5066.374352762574,4730.934620027961,4399.850978407407,4075.4009243383407,3759.62096910709,3454.292725766771,3160.93499163064,2880.8015467023383,2614.8842558054566,2363.9209530495077,1.0,7,0.4,0.4,0.025,4132.594226508843,False,-0.2997155492648245,0.1252844507351755,False,0.0
1196.0,2487,2139,3328,3296,3075,5772,4263,5086,3586,9006,5767,7099,7121,8488,8443,9061,9989,9855,9013,9572,9272,12046,13420,15329,15702,16149,16944,17302,16327,15892,18239,16223,16299,16441,15499,16475,14956,14164,15115,9098,3198,3432,6083,2349,546,615,1021,139,1001,1113,650,359,346.60975074243225,333.7175536381417,321.30488356914043,309.3539044617388,297.84744365744854,286.7689672371635,276.102556263161,265.832883904785,255.9451934149429,246.42527692576934,237.25945503298817,228.43455713963706,219.9379025309097,3.0,0,0.2,0.13333333333333333,0.2,278.88771757832757,False,-0.29941019552677084,0.0339231378065625,False,0.0
1197.0,1425,1022,774,1794,947,1346,1049,783,381,1754,1621,1836,2167,1998,1863,2137,1764,2087,2749,1355,1534,2316,4185,2570,5301,5786,7202,6786,7530,6606,5954,4966,3155,2609,3289,5138,3137,2803,2799,3484,2655,2626,3301,2781,3603,3493,4648,4522,3644,3879,3448,2194,2542.256552059697,2487.1510037073817,2472.851299882427,2460.045051014916,2448.570025395528,2438.282790636066,2429.056318530416,2420.7779335635055,2413.347549256289,2406.6761466507432,2400.6844573521194,2395.301820081604,2390.465184980934,1.0,0,0.4,0.4,0.2,2438.8820102393556,False,-0.2824937208862962,0.3175062791137038,False,0.0
